split,sample_id,crop_path,position,expected,predicted,confidence_percent
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1142_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1142_humidity_1_8.png,humidity_1,8,9,52
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1146_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1146_tvoc_1_0.png,tvoc_1,0,2,51
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1146_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1146_humidity_1_8.png,humidity_1,8,9,96
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1148_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1148_co2_2_2.png,co2_2,2,6,49
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1148_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1148_hcho_2_0.png,hcho_2,0,8,48
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1148_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1148_tvoc_1_0.png,tvoc_1,0,2,57
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1148_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1148_humidity_1_8.png,humidity_1,8,9,81
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1153_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1153_co2_2_2.png,co2_2,2,6,45
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1153_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1153_tvoc_1_0.png,tvoc_1,0,2,54
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1153_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1153_humidity_1_8.png,humidity_1,8,9,52
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1155_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1155_tvoc_1_0.png,tvoc_1,0,2,39
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1155_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1155_humidity_1_8.png,humidity_1,8,9,88
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1159_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1159_co2_2_2.png,co2_2,2,6,49
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1159_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1159_tvoc_1_0.png,tvoc_1,0,2,60
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1163_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1163_tvoc_1_0.png,tvoc_1,0,2,56
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1163_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1163_humidity_1_8.png,humidity_1,8,9,70
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1167_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1167_tvoc_1_0.png,tvoc_1,0,2,49
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1167_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1167_humidity_1_8.png,humidity_1,8,9,70
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1169_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1169_co2_2_2.png,co2_2,2,6,52
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1169_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1169_hcho_2_0.png,hcho_2,0,8,58
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1169_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1169_tvoc_1_0.png,tvoc_1,0,2,61
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1169_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1169_humidity_1_8.png,humidity_1,8,9,70
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1180_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1180_co2_2_2.png,co2_2,2,6,48
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1180_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1180_hcho_2_0.png,hcho_2,0,8,63
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1180_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1180_tvoc_1_0.png,tvoc_1,0,2,54
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1182_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1182_hcho_2_0.png,hcho_2,0,6,52
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1182_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1182_humidity_1_8.png,humidity_1,8,9,72
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1187_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1187_co2_2_2.png,co2_2,2,6,58
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1187_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1187_hcho_2_0.png,hcho_2,0,8,61
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1187_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1187_tvoc_1_0.png,tvoc_1,0,2,57
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1190_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1190_co2_2_2.png,co2_2,2,6,60
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1190_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1190_hcho_2_0.png,hcho_2,0,8,69
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1190_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1190_tvoc_1_0.png,tvoc_1,0,2,62
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1190_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1190_humidity_1_8.png,humidity_1,8,9,64
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1194_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1194_co2_2_2.png,co2_2,2,6,55
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1194_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1194_hcho_2_0.png,hcho_2,0,8,66
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1194_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1194_tvoc_1_0.png,tvoc_1,0,2,66
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1196_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1196_tvoc_1_0.png,tvoc_1,0,2,53
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1196_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1196_humidity_1_8.png,humidity_1,8,9,56
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1219_co2_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1219_co2_2_3.png,co2_2,3,5,68
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1219_co2_3_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1219_co2_3_2.png,co2_3,2,6,72
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1219_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1219_tvoc_1_0.png,tvoc_1,0,2,59
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1219_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1219_humidity_1_8.png,humidity_1,8,9,54
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1221_co2_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1221_co2_2_3.png,co2_2,3,5,68
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1221_co2_3_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1221_co2_3_2.png,co2_3,2,6,75
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1221_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1221_tvoc_1_0.png,tvoc_1,0,2,64
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1230_co2_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1230_co2_3_7.png,co2_3,7,1,78
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1230_hcho_2_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1230_hcho_2_8.png,hcho_2,8,0,47
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1230_tvoc_1_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1230_tvoc_1_2.png,tvoc_1,2,0,71
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1239_co2_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1239_co2_3_7.png,co2_3,7,1,80
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1239_hcho_2_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1239_hcho_2_8.png,hcho_2,8,6,50
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1239_tvoc_1_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1239_tvoc_1_2.png,tvoc_1,2,0,72
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1239_tvoc_3_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1239_tvoc_3_5.png,tvoc_3,5,9,99
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1239_humidity_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1239_humidity_1_8.png,humidity_1,8,9,72
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1249_co2_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1249_co2_2_3.png,co2_2,3,5,68
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1249_co2_3_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1249_co2_3_2.png,co2_3,2,6,73
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1251_co2_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1251_co2_2_3.png,co2_2,3,5,70
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1251_co2_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1251_co2_3_7.png,co2_3,7,1,36
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1255_co2_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1255_co2_2_3.png,co2_2,3,5,88
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1255_tvoc_3_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1255_tvoc_3_5.png,tvoc_3,5,9,62
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1258_co2_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1258_co2_2_3.png,co2_2,3,5,68
